genesymbols	earlytrophozoite	latering	latetrophozoite	earlyschizont	earlyring	lateschizont	gametocyte(developing)	gametocyte(female)	gametocyte(male)
PF3D7.1126700	1	1	78.7405981967246	1	1	4804.18272927584	285.263285299034	437.600964374291	440.922888734015
PF3D7.1126800	1	1	1	1	1	109.644078326612	219.006114464413	267.654681239544	978.066193618277
PF3D7.1126900	1	1	1	1	1	1	1	1	1
PF3D7.1127000	140.363533411522	1	92.6440904979546	1	99.4244250664882	1	1	1	1
PF3D7.1127100	578.56203320808	1	781.893920423974	107.251745171768	1	1	294.041283222357	104.948956157116	230.508083976411
PF3D7.1127200	1	1	1	1	1	1	1	1	1
PF3D7.1127300	138.505409503969	1	43.8696144129217	1	1	1	71.5623189883194	1	1
PF3D7.1127400	1	1	1	1	1	1	1	1	1
PF3D7.1127500	1	1	105.653285416077	67.2738257652114	1	1	110.083126554724	378.206706997998	247.144370659641
PF3D7.1127600	105.228396865086	1	79.2990800088952	83.1600068275119	494.667599575655	803.618963357969	99.363120104074	766.707385328713	262.003363098025
PF3D7.1127700	1	1	1	1	1	1	1	1	413.417112713085
PF3D7.1127800	487.448837181416	536.347598115434	495.561428726167	208.568237169717	182.122202879821	1	550.918481130558	197.369251388691	181.367422954264
PF3D7.1127900	1	1	1	1	589.618266086	212.014257602335	100.334824562642	374.15760589222	81.7940789536692
PF3D7.1128000.1	1	1	1	1	1	1	1	1	1
PF3D7.1128000.2	1	1	1	1	1	1	1	1	1
PF3D7.1128100	411.235878470421	114.441451532182	249.543044529689	115.342501909277	1	1	624.044703448781	163.350639458731	291.592353937815
PF3D7.1128200	152.432319632727	119.065585131086	116.357688413811	1	1	1	210.079949815877	107.419774759192	92.0520134174426
PF3D7.1128300	1	1	1	1	1	1	1	686.057695302846	1
PF3D7.1128400	95.8823320352679	1	47.3981714167748	1	1	1	1	1	1
PF3D7.1128500	185.023812936934	153.651256487777	1	1	1	1	141.873070525736	1	71.8097211445782
PF3D7.1128600	1	1	1	1	1	1	361.206138589148	566.973620542843	285.812687744068
PF3D7.1128700	1	1	1	1	1	1	1	1	1
PF3D7.1128900	1	1	1	479.580525300217	1	298.925184489446	1	110.234149261356	1
PF3D7.1129000	988.705400018418	454.017463663089	496.031984912808	118.578880439809	1	1	271.049609530476	81.7311851752344	1
PF3D7.1129100	521.134483268944	735.58298808696	196.970896692952	148.377898011715	1354.56245626769	101.070350637677	444.8307757498	220.468945682457	335.361426441491
PF3D7.1129200	732.719085498118	277.823485084714	1111.99223286771	579.617106799767	85.5748597561956	1	561.211810101045	239.944229928322	104.008047292139
PF3D7.1129300	1	1	1	1069.63384043427	1	682.828541237647	1	1	123.818607707646
PF3D7.1129400	232.837128152219	160.214199254538	97.7223145528086	1	1	1	150.648984780616	1	85.5485436978319
PF3D7.1129500	249.941519466439	1	338.681130588444	92.6752483773833	1	1	180.376702640986	308.456161480638	1
PF3D7.1129600	1	1	1	1	1	69.9917114971152	106.735978931394	1577.31711744728	1
PF3D7.1129700	1	1	1	1	1	1	1	1	1
PF3D7.1129800	248.237145560324	175.218449523993	307.084154461493	1	1	1	374.390267034272	145.98782463108	137.138483025289
PF3D7.1129900	103.446832922556	1	1	1	1	1	1	125.789957362534	122.052229998682
PF3D7.1130000	273.642421244903	256.55526383051	269.868722384657	1	1	1	274.516705857384	148.156421587567	144.765352496073
PF3D7.1130100	1482.19750202283	1039.90694197086	825.670900755744	337.282707273943	195.575009180809	118.471568819533	639.868595392068	661.375166454969	202.097788445567
PF3D7.1130200	1641.75505922053	1335.85833121912	1037.13681410422	292.138584772453	236.159182139168	1	645.671256434906	228.456892750089	363.934307240515
PF3D7.1130400	276.081519964839	91.607636403426	373.486267412555	256.980105311823	1	1	480.809836147239	167.678560323297	107.560340268265
PF3D7.1130500	155.923481628798	1	268.048692862822	297.769573078853	1	86.3076674943946	138.143289858985	70.2785708059702	300.289452866752
PF3D7.1130600	181.333906301073	93.9073994373264	1	1	1	1	169.333634718291	1	49.2551680558426
PF3D7.1130700	487.428616522173	1	790.185211364614	202.738934061835	1	1	271.747792314962	417.224975283696	640.661861707704
PF3D7.1130800	1	1	1	1	1	1	1	1	211.935886029494
PF3D7.1130900	164.760355127933	1	73.9950309785995	1	1	1	124.82514453206	116.327718479348	351.777854048362
PF3D7.1131000	141.514816784675	1	1	1	1	1	173.970391414882	1	1
PF3D7.1131100	130.136441456247	1	523.114702266334	844.241778576299	1	179.520660941022	152.585078897382	715.957574606018	88.0459414865714
PF3D7.1131200	105.991764834515	1	258.389793241707	222.091101009051	1	1	289.333382882005	335.772843737386	490.269287990067
PF3D7.1131300	1	1	49.718805488935	1	1	1	87.710734228749	130.035188393151	207.152109214909
PF3D7.1131400	104.867177272495	1	54.0227274561781	1	1	1	188.494616517132	219.838774714236	1291.22930748172
PF3D7.1131500	1	1	1	1	1	1	1	446.323225525853	1
PF3D7.1131600	1	1	1	1	1	1	195.533674487021	1	1082.2658441761
PF3D7.1131700	1	1	1	1	1	1	1	106.953511773823	1
PF3D7.1131800	247.097849084136	1	326.658236398115	141.610361012382	832.514116681026	361.009765701133	197.08749198128	294.142629117539	110.132549604255
PF3D7.1131900	1	1	1	1	1	1	1	1	141.609405898321
PF3D7.1132000	278.066547059899	192.508586035217	281.454547973951	353.54399080065	488.590644931904	155.597383062729	335.642320396462	285.446056673522	235.206459988657
PF3D7.1132100	1	1	1	1	1	1	1	1	192.260917307713
PF3D7.1132200	693.945830090326	457.297804770534	205.631194755584	1	1	1	452.594186550994	175.258839626209	287.554584780203
PF3D7.1132300	267.168280011058	1	332.601487231211	154.589219006905	1	1	157.073735735411	122.816258297357	374.74845085389
PF3D7.1132400	516.338966657446	1	728.982401753826	405.471963158631	1	102.284718738524	513.916518782373	671.889445518173	285.434599452378
PF3D7.1132500	1	1	1	1	1	1	1	1	1
PF3D7.1132600	260.251948136153	398.520777315487	253.320035575437	189.809379430225	1	1	218.022398075468	94.444986729674	94.4168183713775
PF3D7.1132700	1	1	1	1	1	1	1	1	1
PF3D7.1132800	1	1	52.2904358965772	104.052418624194	1	326.608786641206	146.723639692422	1	1
PF3D7.1132900	199.057638884028	1	81.7710050131508	1	1	1	131.950751410728	1	1
PF3D7.1133000	1	1	1	1	1	1	1	1	1
PF3D7.1133100	494.395041265507	852.239412904503	83.6206110022436	50.0849118582929	307.589681022293	136.141325707006	290.374167563153	160.950097391616	169.111380894486
PF3D7.1133200	893.770339875066	1	1976.15409980695	1487.79113059302	1	240.340824032546	591.833447871008	416.890802659522	115.843396003273
PF3D7.1133300	1	1	124.408780206546	795.785003687493	1	341.187805941091	1	1	1
PF3D7.1133400	1	1	58.5356784152191	1	2144.53017721209	1204.09450024127	1	1	1
PF3D7.1133500	1	1	1	1	1	1	1	1	1
PF3D7.1133600	1	198.803783567002	1	1	1	1	136.629676167413	84.1394807745114	1
PF3D7.1133700	294.543995284984	1092.67226368584	203.817220900348	114.229898272192	313.397594983276	101.818802091917	493.128016487675	480.578131784456	179.199485780986
PF3D7.1133800	367.911642232678	153.509623940668	563.451181941033	591.252974931264	1	173.511921608385	341.850032175647	567.131638317346	66.2061613134132
PF3D7.1133900	211.284462411901	316.638942310516	338.235504408691	182.53581231076	88.3336960810909	1	140.464663839883	78.9627729616432	110.553661524706
PF3D7.1134000	1244.90395895431	325.576717680593	309.110637107762	1	1	1	701.201188899951	153.103455074895	228.069613438055
PF3D7.1134100	146.636689951116	1	402.362021721522	228.402583004767	1	1	94.6978358606398	1	1
PF3D7.1134200	732.188666750532	683.207952830172	139.118439220227	107.98612623544	268.465867504948	1	403.890331567206	151.420840409162	202.812812089349
PF3D7.1134300	220.901915802483	87.2690490185139	611.69523641254	1198.34661165969	1	116.014437015686	357.000120036277	308.409244499011	240.199944637701
PF3D7.1134400	103.007235882045	1	60.2335213500112	1	1	1	112.879931178948	1	75.2204889005098
PF3D7.1134500	310.909496440275	186.408485114867	495.126113397281	402.85468356446	1	116.211968889004	368.126571115636	77.4161599208407	154.756609795608
PF3D7.1134600	1	1	106.054403513218	1	1	1	628.048849698434	323.961524172678	147.860111679727
PF3D7.1134700	273.837454842391	682.969866384872	124.376769926832	1	267.852264658143	1	268.831622049653	87.2700596962893	111.640996268635
PF3D7.1134800	216.122124623144	177.080781424262	207.911437440572	224.459554156663	1	1	236.741549727668	126.092919159106	90.8578748301588
PF3D7.1134900	1	1	1	67.1121873584662	1	1	1	1	320.657453580925
PF3D7.1135100	1	121.477873699494	1	71.1012809938064	1	187.811277802381	1	129.139740947925	1
PF3D7.1135300	1	1	1	1	1	1	1	1	1
PF3D7.1135400	460.376768535662	163.523067888311	464.052674825419	129.451093202287	1	1	151.669036812624	1	1
PF3D7.1135500	1	1	60.3961023785295	1	1	1	95.1809842255508	1	288.887141398991
PF3D7.1135600	95.1888493282511	1	128.278987183925	1	1	1	336.951028933791	78.8817782090114	2053.16352136364
PF3D7.1135700	90.2596566217183	1	1	1	1	1	116.567335760944	1	1
PF3D7.1135800	88.471207391661	158.14375528628	1	1	1	1	109.660464468893	1	84.3286059810327
PF3D7.1135900	88.1991081548131	1	188.785791754641	309.835504442225	1	147.970606016144	81.1071792879475	1	1
PF3D7.1136000	215.803031561155	1	962.152460664755	720.556674717179	1	1	264.74801431718	117.103592347071	2309.20814453822
PF3D7.1136100	1	1	1	1	1	1	1	178.653657098274	1
PF3D7.1136200	1	1	1	524.096149650238	1	637.128247374928	1	1	1
PF3D7.1136300	519.800836992863	446.449148864455	548.992649177629	362.665498204746	1	148.699147664327	371.259752778803	271.725838415091	166.540555002278
PF3D7.1136400	470.91568819116	1019.04518053283	496.989763908407	285.539651697312	628.280755629406	246.766427025316	430.847574036375	155.839861671827	200.526299313798
PF3D7.1136500.1	1	1	1	1	1	1	1	1	1
PF3D7.1136500.2	1	1	1	1	1	1	1	1	1
PF3D7.1136600	388.904815749215	656.338928035702	160.746663801146	91.7310674888773	533.390285620638	200.817784246704	276.829280382463	80.1884026658181	126.955239467247
PF3D7.1136700.1	1	1	1	1	1	1	1	1	1
PF3D7.1136700.2	1	1	1	1	1	1	1	1	1
PF3D7.1136800	114.097531512624	184.541454917021	157.492692284944	116.306646365089	1	1	99.633269101857	1	1
PF3D7.1136900	1	1	1	1	876.610733073826	935.457740551196	1	202.575853914696	122.960995129799
PF3D7.1137100	1	1	1	1	1	1	1	1	1
PF3D7.1137200	1	1	1	319.209549545784	1	636.08014086662	120.133232768029	351.07759194975	97.2836545437182
PF3D7.1137300	397.710678468336	644.663838835862	238.198671558606	84.1295722343864	303.949476149876	1	491.908732564801	89.5863338916807	210.214750984795
PF3D7.1137400	98.9725388991275	1	1	1	1	1	86.0078651187381	1	135.004870759111
PF3D7.1137500	213.074304802155	1	235.500913935182	235.677164199389	1	1	213.096452490415	257.056462304726	78.6791140303989
PF3D7.1137600	1	1	1	1	1	1	1	1	646.75430570754
PF3D7.1137700	1	1	1	1	1	1	1	1	840.469527216074
PF3D7.1137800	1	1	1	1	101.024739065427	1	1	1	1
PF3D7.1137900	1	1	1	1	1	1	1	1	429.354760693724
PF3D7.1138000	1	1	445.057429951271	1957.59320989773	1	786.250321311968	174.910128502702	370.664136275902	207.121400526015
PF3D7.1138100	1	1	1	1	102.871622767677	1	1	1	1
PF3D7.1138200	1	1	1	1	1	1	1	1	1
PF3D7.1138300	130.426943874245	1	115.122243819344	1	1	1	102.398489218149	167.531066920723	1
PF3D7.1138400	145.139505692008	1	689.299963278896	1368.39685394611	1	313.569713605198	307.884218539035	115.406383981653	393.755040974987
PF3D7.1138500	560.650186859178	1275.53134371195	749.199836747049	1032.88276449304	810.563341823965	273.015624913057	694.987928418621	405.608177920002	311.045254828747
PF3D7.1138600	144.40545530326	1	128.176697722215	1	1	1	124.221398917298	64.7092265252213	74.3364237056109
PF3D7.1138700	248.559261991628	828.617853327068	263.072280740221	125.455705013029	2215.8967526148	580.09591891262	221.658150488886	216.57003482718	266.825772103969
PF3D7.1138800	202.017434882636	234.18420570768	332.74894866185	204.53766332088	1	1	284.660120162731	198.053354694926	199.395946185498
PF3D7.1139100	202.339028751545	663.463431984294	149.495902183433	76.1971341129354	202.989719010725	1	221.5202105017	1	1
PF3D7.1139200	1	1	1	1	1	1	67.3136973750483	1	1
PF3D7.1139300	533.335627308907	541.293156007438	399.437603911714	184.99966241406	347.244184007287	1	802.597928188515	322.935213462891	1236.52207161739
PF3D7.1139600	1	1	1	1	1	1	1	91.9080360534754	700.924629267124
PF3D7.1139700	79.6623460458455	1	124.310447440583	1	758.969540112142	1	1	1	1
PF3D7.1139800	376.697634218486	224.836071147815	713.66977102604	447.420213745376	1	1	479.233348088995	223.202069982849	278.556284721838
PF3D7.1139900	74.0132407546381	101.583877231407	86.5475595502595	1	1	1	114.762542210222	1	58.2689581416725
PF3D7.1140000	1	1	1	187.891410277733	1	1	1	1	1
PF3D7.1140100	1	1	1	1	1	1	1	1	1
PF3D7.1140200	565.251984630976	1	606.172547777242	649.70364236671	1	159.70421561289	426.682191018512	67.1781067277299	574.315719040124
PF3D7.1140300	1	1	1	1	1	1	157.143064775022	146.258674057997	181.512988384928
PF3D7.1140400	1	1	1	260.8360422405	1	324.552533919064	1	1	1
PF3D7.1140500	1	1	1	107.714008848914	1	1	181.5068653903	311.923191139032	812.87189985731
PF3D7.1140600	1	1	1	486.833926898811	1	386.186080365515	1	852.718626102552	281.021460788967
PF3D7.1140700	453.8470982369	720.629097295534	142.878722211133	224.580263995749	314.166351039882	125.792289163566	428.713590530208	137.756357417354	805.676268913165
PF3D7.1140800	249.371004971009	297.568140292614	168.168250156093	80.1445564967758	1	1	146.530353634974	93.4192315258907	148.460540385913
PF3D7.1140900	72.7736858136279	1	153.240471195768	212.100121589651	1	1	114.656834875938	126.895158266528	104.593346677055
PF3D7.1141000	1	1	1	1	1	1	1	165.787052540481	94.1619873550926
PF3D7.1141100	1	1	1	1	1	1	1	1297.87833024256	223.750241151489
PF3D7.1141200	1	1	1	1	1	1	1	1	1
PF3D7.1141300	420.332373968717	1	694.644929468537	621.31609783875	1	164.838535687549	558.132595366104	480.53800542135	249.464103110815
PF3D7.1141400	300.093871901525	1	491.923949324615	370.208606299311	1	1	332.114249055408	1	125.437277949346
PF3D7.1141500	1	1	1	1	1	1	1	1	454.298068529621
PF3D7.1141600	70.1772235578057	1	154.339177350757	1	1	1	1	1	1
PF3D7.1141700	175.18644774918	1	187.096150851193	1	1	1	78.9041695790891	1	1
PF3D7.1141800	1	1	192.978445553195	521.498576591875	1	1	1	160.040983164151	1
PF3D7.1141900	1	1	1	1	1	1	1	2822.96104627563	1
PF3D7.1142000	66.6703389293662	1	1	1	1	1	112.272249471061	82.4226616804484	1
PF3D7.1142100	590.610477958145	1564.92160458827	976.759421932461	949.168490345119	778.989892265906	200.739211928731	798.526906249626	345.646338286388	1191.76255496795
PF3D7.1142200	1	1	1	1	1	1	1	1	1
PF3D7.1142300	240.918385282619	1	545.964282508124	869.368412937	1	576.057760169278	375.418410954901	333.106580645731	244.439760019913
PF3D7.1142400	237.737378873788	248.390670994217	205.466330001783	135.142831376856	1	1	157.908609145888	1	70.97681391976
PF3D7.1142500	1060.03639060877	458.353449742974	394.696037610571	106.942264995272	93.7246850105891	1	348.461883388397	208.182099444814	58.9177295605646
PF3D7.1142600	222.55169793774	327.578363300947	103.536756115826	1	1	1	95.4049062929272	1	1
PF3D7.1142700	101.449635845836	154.925501492718	50.643798312592	1	1	1	92.4979061077388	1	1
PF3D7.1142800	54.2393985784613	1	125.391074089031	1	1	1	141.820672750123	135.436771816801	119.121936925211
PF3D7.1142900	1	1	1	353.576487586194	1	330.495227091541	1	86.3591991137673	135.834017158729
PF3D7.1143000	1	1	1	1	1	1	1	84.4842694197803	58.2514835713103
PF3D7.1143100	1	1	1	1	2988.65394997649	3207.24269398352	233.257553662282	1480.90034117505	349.397265463851
PF3D7.1143200	1	1	296.01594023056	661.455190580381	1	1	109.176484023659	59.2058254547458	1
PF3D7.1143300	343.308373361492	495.297275359211	124.483981446758	80.5157520163888	112.723161032468	1	262.352054118674	167.915218921538	128.417365684815
PF3D7.1143400	203.328917192092	1	145.591323360906	215.44609140742	1	82.9160940484779	141.474143834781	1	131.448115599717
PF3D7.1143500	540.763546759705	1	753.243206111476	670.935833425303	1	369.268384254362	1450.45179193176	617.445040927146	1583.62145878886
PF3D7.1143600	1	1	1	1	1	1	138.635377146792	508.599678203465	790.232202775982
PF3D7.1143700	1	1	1	1	1	1	203.053940076727	181.014935174756	523.49752796342
PF3D7.1143800	92.0961415899763	207.940038733855	1	1	566.413149442732	117.715298228582	173.635731640593	1	1
PF3D7.1143900	1	1	1	1	1	1	130.541703901084	1	76.036385880571
PF3D7.1144000	78.1465733841861	1	1	1	1	1	1	1	1
PF3D7.1144100	60.268399173867	1	85.6034322866313	1	1	1	150.23282002793	146.066289686293	118.00175083291
PF3D7.1144200	91.6121098885071	1	1	1	1	1	100.690317981029	121.487237238209	1658.69019835226
PF3D7.1144300	93.8338736117838	1	1	1	1	1	1	1	1
PF3D7.1144400	1	1	1	1	1	1	161.452986260553	99.7812641574133	1018.69659013921
PF3D7.1144500	98.2848139884987	1	55.8846881981585	1	1	1	106.147327710198	1	66.6751776020692
PF3D7.1144600	181.321040078229	148.725396672259	158.351926807395	68.5031841657835	1	1	168.687586206901	203.189366627064	1
PF3D7.1144700	100.440901082365	1	166.771191773835	1	1	1	75.9915965652426	1	48.0039023228296
PF3D7.1144800	1	1	1	1	1	1	158.719203375015	1320.53303809904	687.361669531854
PF3D7.1144900	1	1	153.755121514275	260.67133201751	1	91.2404486684611	1	1	1
PF3D7.1145000	1	1	1	1	1	160.010763156901	1	84.9321137387151	275.276202772938
PF3D7.1145100	127.682056678425	188.004372374126	185.63589376094	171.400188334821	1	70.8846674059442	99.7368913572806	65.0579266106088	88.8187358494459
PF3D7.1145200	1	1	1	2438.41946996914	1	2500.14676967902	1	1728.08774725641	76.5222500590103
PF3D7.1145300	1	1	1	1	1	1	1	1	1
PF3D7.1145400	199.345231056956	103.794913436784	345.51651476474	923.204078191314	1	255.764033190802	216.923989051517	199.918669836232	87.134959157413
PF3D7.1145500	157.329639122527	1	89.5731130852923	1	1	1	178.714684565994	86.5372891950557	188.682457506743
PF3D7.1145600	1	1	140.16257567833	159.201902018893	1	1	236.913025884168	106.794947208583	317.804226302231
PF3D7.1145700	1	1	116.489720305131	106.426699918713	1	1	1	76.0671850501631	240.874028533685
PF3D7.1145800	224.342826265518	182.722880740189	1	1	1	1	278.268402581185	197.493879127125	171.255255152137
PF3D7.1145900	1	1	1	1	1	1	149.189701272959	112.285350210366	232.639667621982
PF3D7.1146000	113.276595373186	148.481484112553	1	1	1	1	181.112089317483	1	1
PF3D7.1146100	1	1	1	1	1	1	1	793.560781955287	1
PF3D7.1146200	1	1	1	1	1	1	1	72.815315119571	1
PF3D7.1146300	1	1	1	1	1	1	1	617.631187743096	129.906231764456
PF3D7.1146500	1	1	1	1	1	1	1	1	152.428703675523
PF3D7.1146600	167.03219825346	1	355.782082558057	424.116717496513	1215.15390763929	1531.12538419413	150.805510422523	70.0849726151264	120.752452725984
PF3D7.1146700	1	1	1	1	1	1	1	1	832.013215347728
PF3D7.1146800	1	1	1	1	1	1	1	1578.88480906047	247.525333521992
PF3D7.1146900	1	1	1	1	1	1	1	1	1
PF3D7.1147000	1	1	1	249.060101254059	1	1	155.030828149152	1	1
PF3D7.1147100	1	1	1	1	1	1	1	362.427509386265	435.89635201346
PF3D7.1147200	1	1	1	189.525731464582	1	271.80653102771	1	2282.20116495614	613.247662908291
PF3D7.1147300	491.693842601824	1	722.239823241994	435.275238419448	1	1	453.2944781213	152.725350473547	151.283942301972
PF3D7.1147400	1	1	1	1	1	1	1	1	1
PF3D7.1147500	1	1	1	1	1	1	1	1	1
PF3D7.1147600	1	1	162.145476757773	215.106003326174	1	1	142.53751361325	135.946226498614	293.17737326836
PF3D7.1147700	81.236660935523	1	73.9806383019421	1	1	1	161.081752325457	56.8397198491533	157.42719197692
